channel,id,url,timespan,text,image,likes,comments,shares
NowThisNews,3352310278192406,https://m.facebook.com/story.php?story_fbid=3352310278192406&id=341163402640457,15.036111111111113,Oil Prices Fall Below $0 For First Time Ever,1.0,662.0,146.0,352
NowThisNews,3352044864885614,https://m.facebook.com/story.php?story_fbid=3352044864885614&id=341163402640457,17.033888888888892,Prince Harry & Meghan Markle Cut Off Multiple Major British Tabloids,1.0,335.0,92.0,29
NowThisNews,3351970204893080,https://m.facebook.com/story.php?story_fbid=3351970204893080&id=341163402640457,17.276388888888892,Health Care Workers Stand Up To People Protesting Stay-At-Home Orders,1.0,18764.0,1580.0,5344
NowThisNews,3351972341559533,https://m.facebook.com/story.php?story_fbid=3351972341559533&id=341163402640457,18.031944444444445,Shake Shack Returning $10M Federal Loan Amid Backlash Over Small Business Funding,1.0,731.0,75.0,111
NowThisNews,3351854654904635,https://m.facebook.com/story.php?story_fbid=3351854654904635&id=341163402640457,19.035833333333333,At Least 18 Dead In Nova Scotia Mass Shooting,1.0,163.0,60.0,77
NowThisNews,3351729768250457,https://m.facebook.com/story.php?story_fbid=3351729768250457&id=341163402640457,19.535,Michelle Obama Is Reading Children’s Stories To America,1.0,1703.0,263.0,345
NowThisNews,3351647581592009,https://m.facebook.com/story.php?story_fbid=3351647581592009&id=341163402640457,20.02833333333333,What is the History of 420?,1.0,173.0,16.0,41
NowThisNews,3351254028298031,https://m.facebook.com/story.php?story_fbid=3351254028298031&id=341163402640457,22.995277777777773,Op-Ed: What A Columbine Survivor Taught Me About Trauma,1.0,118.0,16.0,25
NowThisNews,3346301918793242,https://m.facebook.com/story.php?story_fbid=3346301918793242&id=341163402640457,12.291388888888891,"19 April at 14:00 ·
Trump threatened to leave a coronavirus press conference because he didn't want to answer questions about the coronavirus",0.0,691.0,1488.0,453
NowThisNews,3344484232308344,https://m.facebook.com/story.php?story_fbid=3344484232308344&id=341163402640457,13.7875,What Can We Expect After All of This?,1.0,75.0,21.0,22
NowThisNews,3346301255459975,https://m.facebook.com/story.php?story_fbid=3346301255459975&id=341163402640457,15.781111111111109,"19 April at 11:00 ·
‘We’re not her children.’ — Anti-quarantine protesters are blocking health care workers from reaching their patients in Michigan",0.0,108.0,92.0,39
NowThisNews,3344485522308215,https://m.facebook.com/story.php?story_fbid=3344485522308215&id=341163402640457,17.290555555555557,NYC Doctor Gives Inside Look Into Working in a Hospital With COVID-19 Patients,1.0,100.0,3.0,24
NowThisNews,3344583715631729,https://m.facebook.com/story.php?story_fbid=3344583715631729&id=341163402640457,18.780555555555555,The Many Reasons Black Americans Are Dying At Higher Rates From COVID-19,1.0,102.0,44.0,42
NowThisNews,3346300458793388,https://m.facebook.com/story.php?story_fbid=3346300458793388&id=341163402640457,20.287777777777773,"19 April at 08:00 ·
‘I want to live, and I want to see a world without Donald f*cking Trump’ — This NYC journalist poured her heart out about losing friends to COVID-19 and the ‘horror movie’ we’re all living through",0.0,549.0,281.0,350
NowThisNews,3344487178974716,https://m.facebook.com/story.php?story_fbid=3344487178974716&id=341163402640457,21.794166666666666,TV Docs Dr. Phil & Dr. Oz Are Getting Dragged For Coronavirus Claims,1.0,350.0,256.0,139
NowThisNews,3346299608793473,https://m.facebook.com/story.php?story_fbid=3346299608793473&id=341163402640457,12.293888888888885,"18 April at 14:00 ·
Dr. Phil, who has no medical background, went on this shocking and dangerous COVID-19 rant on Fox News",0.0,539.0,1106.0,881
NowThisNews,3344488868974547,https://m.facebook.com/story.php?story_fbid=3344488868974547&id=341163402640457,13.780833333333335,These Baking Fails Prove It’s Not For Everyone,1.0,71.0,24.0,20
NowThisNews,3346298695460231,https://m.facebook.com/story.php?story_fbid=3346298695460231&id=341163402640457,15.783333333333333,"18 April at 11:00 ·
’People are going to start hurting individuals, man, ‘cause they afraid’ — These inmates are sharing their fears about being incarcerated during the coronavirus pandemic",0.0,55.0,44.0,27
NowThisNews,3344491032307664,https://m.facebook.com/story.php?story_fbid=3344491032307664&id=341163402640457,17.280555555555555,Michael Che to Pay One Month’s Rent for Tenants in Late Grandmother’s Building,1.0,586.0,9.0,62
NowThisNews,3346297865460314,https://m.facebook.com/story.php?story_fbid=3346297865460314&id=341163402640457,20.289722222222224,"18 April at 08:00 ·
Dr. Fauci wasn’t always updating Americans on COVID-19 — here’s a look back at the doctor’s life and career",0.0,990.0,78.0,267
NowThisNews,3344495452307222,https://m.facebook.com/story.php?story_fbid=3344495452307222&id=341163402640457,21.792777777777783,Struggling Zoo Is Considering Feeding Animals To Other Animals During Pandemic,1.0,130.0,77.0,73
NowThisNews,3343339679089466,https://m.facebook.com/story.php?story_fbid=3343339679089466&id=341163402640457,9.044166666666667,"17 April at 11:00 ·
‘This is not the end of the world. This too shall pass’ — These men who spent years in solitary confinement have some advice for self-isolation",0.0,281.0,32.0,46
NowThisNews,3343338772422890,https://m.facebook.com/story.php?story_fbid=3343338772422890&id=341163402640457,10.033888888888887,"17 April at 11:00 ·
‘We’re not her children.’ — Anti-quarantine protesters are blocking health care workers from reaching their patients in Michigan",0.0,722.0,1030.0,576
NowThisNews,3343337722422995,https://m.facebook.com/story.php?story_fbid=3343337722422995&id=341163402640457,10.791111111111109,"17 April at 08:00 ·
Whatever you do, do NOT ask the president any of these questions",0.0,946.0,932.0,1628
NowThisNews,3344631035626997,https://m.facebook.com/story.php?story_fbid=3344631035626997&id=341163402640457,12.453611111111114,The Many Reasons Black Americans Are Dying At Higher Rates From COVID-19,1.0,112.0,57.0,50
NowThisNews,3344502072306560,https://m.facebook.com/story.php?story_fbid=3344502072306560&id=341163402640457,13.282777777777778,99-Year-Old WWII Vet Crowdfunds $25 Million In Under 2 Weeks For Health Care Workers,1.0,1804.0,81.0,432
NowThisNews,3344499795640121,https://m.facebook.com/story.php?story_fbid=3344499795640121&id=341163402640457,14.285555555555556,The Internet is Begging Barack Obama to Deliver a Virtual Commencement Speech,1.0,4872.0,531.0,1333
NowThisNews,3344107632346004,https://m.facebook.com/story.php?story_fbid=3344107632346004&id=341163402640457,15.284444444444444,TV Docs Dr. Phil & Dr. Oz Are Getting Dragged For Coronavirus Claims,1.0,673.0,363.0,409
NowThisNews,3344046755685425,https://m.facebook.com/story.php?story_fbid=3344046755685425&id=341163402640457,16.70138888888889,Land O’Lakes Removes Native American Image from its Products,1.0,288.0,134.0,540
NowThisNews,3344059139017520,https://m.facebook.com/story.php?story_fbid=3344059139017520&id=341163402640457,17.282222222222227,China Revises Wuhan Death Toll By 50% As Global Cases Mount,1.0,159.0,118.0,107
NowThisNews,3343305535759547,https://m.facebook.com/story.php?story_fbid=3343305535759547&id=341163402640457,22.29333333333333,Trump Wants To Open Up America Again. Health Experts Say We Need to Wait And See.,1.0,231.0,246.0,71
NowThisNews,3343302062426561,https://m.facebook.com/story.php?story_fbid=3343302062426561&id=341163402640457,23.10055555555555,Struggling Zoo Is Considering Feeding Animals To Other Animals During Pandemic,1.0,186.0,178.0,165
NowThisNews,3340633486026752,https://m.facebook.com/story.php?story_fbid=3340633486026752&id=341163402640457,9.036666666666667,"16 April at 11:00 ·
‘President Trump is absolutely, positively wrong.’ — Governors and at least one Fox News guest are railing against Trump’s false claim that he has ‘total’ authority to reopen the U.S.",0.0,167.0,117.0,180
NowThisNews,3340632386026862,https://m.facebook.com/story.php?story_fbid=3340632386026862&id=341163402640457,10.027777777777779,"16 April at 11:00 ·
A crowd of protesters followed this GOP candidate in a rally against stay-at-home orders in Ohio",0.0,490.0,1521.0,302
NowThisNews,3340631682693599,https://m.facebook.com/story.php?story_fbid=3340631682693599&id=341163402640457,10.783055555555556,"16 April at 08:00 ·
‘Donald Trump is in no position to dictate terms, not at home, not abroad, certainly not to India.’ — Watch this Indian news outlet skewer Trump’s coronavirus failures and tantrums",0.0,448.0,117.0,314
NowThisNews,3341274235962677,https://m.facebook.com/story.php?story_fbid=3341274235962677&id=341163402640457,11.29,In This Together: Preschool Teacher Hosts Online Storytime During Coronavirus Pandemic,1.0,124.0,2.0,30
NowThisNews,3341614392595328,https://m.facebook.com/story.php?story_fbid=3341614392595328&id=341163402640457,15.125555555555556,UN Members Are Calling For A Global Cease-Fire Amid Coronavirus Pandemic,1.0,260.0,24.0,90
NowThisNews,3341450719278362,https://m.facebook.com/story.php?story_fbid=3341450719278362&id=341163402640457,16.282777777777778,Michael Che to Pay One Month’s Rent for Tenants in Late Grandmother’s Building,1.0,1642.0,60.0,380
NowThisNews,3341315372625230,https://m.facebook.com/story.php?story_fbid=3341315372625230&id=341163402640457,17.291666666666668,People Are Protesting in Large Groups Against Stay-at-Home Orders,1.0,339.0,809.0,177
NowThisNews,3341271755962925,https://m.facebook.com/story.php?story_fbid=3341271755962925&id=341163402640457,18.042777777777783,In This Together: Grandma Sews Face Masks for Health Care Workers,1.0,653.0,33.0,132
NowThisNews,3341113289312105,https://m.facebook.com/story.php?story_fbid=3341113289312105&id=341163402640457,19.269722222222217,Last Month Was Apparently The First March With No School Shootings Since 2002,1.0,1439.0,177.0,411
aljazeera,10158835458408690,https://m.facebook.com/story.php?story_fbid=10158835458408690&id=7382473689,0.285,North Korea's Kim may be trying to avoid coronavirus: South Korea,1.0,38.0,5.0,28
aljazeera,10158835511873690,https://m.facebook.com/story.php?story_fbid=10158835511873690&id=7382473689,0.7627777777777778,Pakistan registers its deadliest day of coronavirus pandemic,1.0,510.0,62.0,140
aljazeera,10158835440888690,https://m.facebook.com/story.php?story_fbid=10158835440888690&id=7382473689,1.2494444444444444,Trump was forewarned about coronavirus threat: Report,1.0,520.0,137.0,205
aljazeera,10158835432598690,https://m.facebook.com/story.php?story_fbid=10158835432598690&id=7382473689,1.7575,"One dead, dozens injured in Lebanon riots with banks smashed",1.0,574.0,37.0,566
aljazeera,10158835055903690,https://m.facebook.com/story.php?story_fbid=10158835055903690&id=7382473689,3.74,Brazil top court orders probe into accusations against Bolsonaro,1.0,517.0,32.0,77
aljazeera,10158835053408690,https://m.facebook.com/story.php?story_fbid=10158835053408690&id=7382473689,4.24,India's criticism of coronavirus test kits 'irresponsible': China,1.0,700.0,185.0,560
aljazeera,10158835049343690,https://m.facebook.com/story.php?story_fbid=10158835049343690&id=7382473689,4.701666666666667,"Indonesia: More than 2,200 died with coronavirus-like symptoms",1.0,1277.0,82.0,1017
aljazeera,10158834863018690,https://m.facebook.com/story.php?story_fbid=10158834863018690&id=7382473689,6.102777777777778,Trump 'not happy with China' as US coronavirus death toll surges,1.0,936.0,447.0,594
aljazeera,10158834231903690,https://m.facebook.com/story.php?story_fbid=10158834231903690&id=7382473689,10.289722222222222,Trump resumes attacks on China over coronavirus: Live updates,1.0,934.0,145.0,227
aljazeera,10158834147528690,https://m.facebook.com/story.php?story_fbid=10158834147528690&id=7382473689,10.77,El Salvador inmates crammed together in prison lockdown,1.0,4855.0,999.0,2285
aljazeera,10158834050908690,https://m.facebook.com/story.php?story_fbid=10158834050908690&id=7382473689,11.291944444444445,Greece: Hundreds homeless after migrant camp fire on Samos island,1.0,578.0,41.0,81
aljazeera,10158833845118690,https://m.facebook.com/story.php?story_fbid=10158833845118690&id=7382473689,12.290833333333332,"Trump slams cities, states seeking US aid to offset coronavirus",1.0,540.0,99.0,79
aljazeera,10158833744978690,https://m.facebook.com/story.php?story_fbid=10158833744978690&id=7382473689,12.789444444444444,'Won that battle': NZ plans phased exit from coronavirus lockdown,1.0,3511.0,201.0,739
aljazeera,10158833500823690,https://m.facebook.com/story.php?story_fbid=10158833500823690&id=7382473689,13.285277777777774,"Georgia eateries reopen as restrictions loosen, but fears remain",1.0,373.0,28.0,85
aljazeera,10158833383483690,https://m.facebook.com/story.php?story_fbid=10158833383483690&id=7382473689,13.791111111111109,Trump resists pressure to curtail his coronavirus briefings,1.0,249.0,61.0,86
aljazeera,10158833291108690,https://m.facebook.com/story.php?story_fbid=10158833291108690&id=7382473689,14.291111111111109,Coronavirus quandary: Some patients in S Korea get virus again,1.0,1084.0,71.0,281
aljazeera,10158833195218690,https://m.facebook.com/story.php?story_fbid=10158833195218690&id=7382473689,14.785277777777774,Iran: Over 700 dead after drinking alcohol to cure coronavirus,1.0,6121.0,1220.0,3373
